companyId,week_end_sunday,conversationType,event_count,billable_count
692,2025-11-02,UTILITY,1745,1541
692,2025-11-09,MARKETING_LITE,4377,4377
692,2025-11-09,UTILITY,1201,1068
692,2025-11-16,MARKETING_LITE,6627,6627
692,2025-11-16,UTILITY,1556,1403
692,2025-11-23,MARKETING_LITE,7524,7524
692,2025-11-23,UTILITY,1400,1250
692,2025-11-30,MARKETING_LITE,6644,6644
692,2025-11-30,UTILITY,1193,1043
692,2025-12-07,MARKETING_LITE,5263,5168
692,2025-12-07,UTILITY,1302,1132
692,2025-12-14,MARKETING_LITE,4314,4077
692,2025-12-14,UTILITY,1013,932
692,2025-12-21,MARKETING_LITE,5790,5606
692,2025-12-21,UTILITY,1608,1340
692,2025-12-28,MARKETING_LITE,4316,4198
692,2025-12-28,UTILITY,927,825
692,2026-01-04,MARKETING_LITE,2356,2233
692,2026-01-04,UTILITY,1233,1145
692,2026-01-11,MARKETING_LITE,3672,3496
692,2026-01-11,UTILITY,1581,1422
692,2026-01-18,MARKETING_LITE,2512,2479
692,2026-01-18,UTILITY,1787,1507
692,2026-01-25,MARKETING_LITE,3233,3219
692,2026-01-25,UTILITY,2033,1839
692,2026-02-01,MARKETING_LITE,1859,1859
692,2026-02-01,UTILITY,1739,1590
692,2026-02-08,MARKETING_LITE,3425,3425
692,2026-02-08,UTILITY,2780,2284
692,2026-02-15,MARKETING_LITE,4449,4449
692,2026-02-15,UTILITY,652,519
692,2026-02-22,MARKETING_LITE,3445,3445
692,2026-02-22,UTILITY,290,227
692,2026-03-01,MARKETING,3358,1762
692,2026-03-01,MARKETING_LITE,1619,1617
692,2026-03-01,UTILITY,1425,1223
692,2026-03-08,MARKETING,7780,4234
692,2026-03-08,MARKETING_LITE,1,1
692,2026-03-08,UTILITY,551,476
741,2025-07-20,UTILITY,128,128
741,2025-07-27,MARKETING,238,238
741,2025-08-03,MARKETING,435,435
741,2025-08-17,MARKETING,1087,1087
741,2025-08-24,MARKETING,736,736
741,2025-08-31,MARKETING,4,4
741,2025-09-07,MARKETING,2,2
741,2025-09-28,MARKETING,1092,1092
741,2025-10-05,MARKETING,4,4
741,2025-10-12,MARKETING,699,699
741,2025-10-19,MARKETING,3,3
741,2025-10-26,MARKETING,1949,1949
741,2025-11-02,MARKETING,9,9
741,2025-11-09,MARKETING,10,10
741,2025-11-16,MARKETING,286,286
741,2025-11-23,MARKETING,11,11
741,2025-11-30,MARKETING,3,3
741,2025-12-07,MARKETING,2480,2480
741,2025-12-14,MARKETING,20,10
741,2025-12-21,MARKETING,13,3
741,2025-12-28,MARKETING,15,3
741,2026-01-04,MARKETING,11,1
741,2026-01-11,MARKETING_LITE,986,986
741,2026-01-18,MARKETING_LITE,1436,1436
741,2026-01-25,MARKETING_LITE,403,403
741,2026-02-01,MARKETING_LITE,5,5
741,2026-02-08,MARKETING_LITE,2,2
741,2026-02-15,MARKETING_LITE,897,897
741,2026-02-22,MARKETING,270,135
741,2026-02-22,MARKETING_LITE,5,5
741,2026-03-01,MARKETING,508,255
748,2025-07-06,MARKETING_LITE,4,4
748,2025-07-06,UTILITY,3,0
811,2025-11-30,MARKETING_LITE,3,3
811,2025-11-30,UTILITY,1,1
811,2026-01-18,MARKETING_LITE,308,308
811,2026-01-25,MARKETING_LITE,180,180
811,2026-02-01,MARKETING_LITE,4,4
811,2026-02-08,MARKETING_LITE,327,327
811,2026-02-15,MARKETING_LITE,421,421
811,2026-02-22,MARKETING,326,163
811,2026-03-01,MARKETING,22,12
811,2026-03-01,UTILITY,1409,1409
811,2026-03-08,MARKETING,10,6
811,2026-03-08,UTILITY,1,1
823,2025-08-24,MARKETING,3,3
823,2025-08-31,MARKETING,2,2
823,2025-09-28,MARKETING,3,3
823,2025-10-12,MARKETING,3,3
823,2025-12-28,MARKETING,3,3
823,2026-01-04,MARKETING,1,1
823,2026-01-11,MARKETING,5,5
823,2026-01-18,MARKETING,6,6
823,2026-01-25,MARKETING,5,5
823,2026-02-01,MARKETING,3,3
855,2025-07-13,MARKETING_LITE,1524,1524
855,2025-07-20,MARKETING_LITE,772,772
855,2025-07-20,UTILITY,11,11
855,2025-07-27,MARKETING_LITE,1088,1088
855,2025-07-27,UTILITY,903,903
855,2025-08-03,MARKETING_LITE,3536,3536
855,2025-08-03,UTILITY,985,976
855,2025-08-10,MARKETING_LITE,1727,1727
855,2025-08-10,UTILITY,4,4
855,2025-08-17,MARKETING_LITE,771,771
855,2025-08-17,UTILITY,1494,1493
855,2025-08-24,MARKETING_LITE,1296,1296
855,2025-08-24,UTILITY,4336,4336
855,2025-08-31,MARKETING_LITE,962,962
855,2025-08-31,UTILITY,5028,5023
855,2025-09-14,MARKETING_LITE,4,4
855,2025-09-14,UTILITY,29,29
930,2025-07-13,MARKETING,1,1
930,2025-07-13,UTILITY,24,22
930,2025-07-20,UTILITY,815,815
930,2025-07-27,UTILITY,1749,1742
930,2025-08-03,MARKETING,540,540
930,2025-08-03,UTILITY,1861,1850
930,2025-08-10,MARKETING,395,395
930,2025-08-10,UTILITY,2663,2653
930,2025-08-17,MARKETING,2,2
930,2025-08-17,UTILITY,2006,2002
930,2025-08-24,MARKETING,282,282
930,2025-08-24,UTILITY,1297,1289
930,2025-08-31,MARKETING,805,805
930,2025-08-31,UTILITY,1147,1143
930,2025-09-07,MARKETING,1199,1199
930,2025-09-07,UTILITY,1602,1600
930,2025-09-14,MARKETING,988,988
930,2025-09-14,UTILITY,1268,1267
930,2025-09-21,MARKETING,745,745
930,2025-09-21,UTILITY,1072,1069
930,2025-09-28,MARKETING,513,513
930,2025-09-28,UTILITY,1214,1209
930,2025-10-05,MARKETING,30,30
930,2025-10-05,UTILITY,2869,2868
930,2025-10-12,MARKETING,335,335
930,2025-10-12,UTILITY,2150,2147
930,2025-10-19,MARKETING,859,859
930,2025-10-19,UTILITY,1302,1300
930,2025-10-26,MARKETING,633,633
930,2025-10-26,UTILITY,1029,1028
930,2025-11-02,MARKETING,801,801
930,2025-11-02,UTILITY,1290,1290
930,2025-11-09,MARKETING,1121,1121
930,2025-11-09,UTILITY,1735,1732
930,2025-11-16,MARKETING,905,905
930,2025-11-16,UTILITY,1296,1295
930,2025-11-23,MARKETING,688,688
930,2025-11-23,UTILITY,1141,1137
930,2025-11-30,MARKETING,836,836
930,2025-11-30,UTILITY,1092,1090
930,2025-12-07,MARKETING,1490,1483
930,2025-12-07,UTILITY,1661,1641
930,2025-12-14,MARKETING,1272,1243
930,2025-12-14,UTILITY,1440,1380
930,2025-12-21,MARKETING,1163,1136
930,2025-12-21,MARKETING_LITE,1,1
930,2025-12-21,UTILITY,1541,1495
930,2025-12-28,MARKETING,1329,1298
930,2025-12-28,UTILITY,1530,1486
930,2026-01-04,MARKETING,928,700
930,2026-01-04,UTILITY,1478,1431
930,2026-01-11,MARKETING,1742,837
930,2026-01-11,UTILITY,1779,1720
930,2026-01-18,MARKETING,40,4
930,2026-01-18,UTILITY,2237,2208
930,2026-01-25,MARKETING,18,1
930,2026-01-25,UTILITY,1829,1820
930,2026-02-01,MARKETING,2,0
930,2026-02-01,UTILITY,2142,2139
930,2026-02-08,MARKETING,2,2
930,2026-02-08,UTILITY,3138,3132
930,2026-02-15,UTILITY,2479,2476
930,2026-02-22,UTILITY,1611,1609
930,2026-03-01,UTILITY,2121,2115
930,2026-03-08,UTILITY,1635,1633
935,2025-07-06,MARKETING_LITE,3067,3067
935,2025-07-06,UTILITY,32,29
935,2025-07-13,MARKETING_LITE,7,7
935,2025-07-13,UTILITY,357,353
935,2025-07-20,MARKETING_LITE,3,3
935,2025-07-20,UTILITY,31,30
935,2025-07-27,MARKETING_LITE,2141,2141
935,2025-07-27,UTILITY,60,45
935,2025-08-03,UTILITY,22,20
935,2025-08-10,UTILITY,10,9
935,2025-08-17,UTILITY,15,11
935,2025-08-24,MARKETING_LITE,2937,2937
935,2025-08-24,UTILITY,10,9
935,2025-08-31,MARKETING_LITE,598,598
935,2025-08-31,UTILITY,31,27
935,2025-09-07,MARKETING_LITE,2,2
935,2025-09-07,UTILITY,13,9
935,2025-09-14,MARKETING_LITE,826,826
935,2025-09-14,UTILITY,29,25
935,2025-09-21,MARKETING_LITE,1123,1123
935,2025-09-21,UTILITY,9,9
935,2025-09-28,MARKETING_LITE,9,9
935,2025-09-28,UTILITY,29,27
935,2025-10-05,MARKETING_LITE,13,13
935,2025-10-05,UTILITY,7,5
935,2025-10-12,MARKETING_LITE,9,9
935,2025-10-12,UTILITY,22,20
935,2025-10-19,MARKETING_LITE,2,2
935,2025-10-19,UTILITY,15,12
935,2025-10-26,UTILITY,37,33
935,2025-11-02,MARKETING_LITE,4502,4502
935,2025-11-02,UTILITY,12,10
935,2025-11-09,MARKETING_LITE,21,21
935,2025-11-09,UTILITY,28,20
935,2025-11-16,MARKETING_LITE,547,547
935,2025-11-16,UTILITY,19,13
935,2025-11-23,MARKETING_LITE,4585,4585
935,2025-11-23,UTILITY,41,34
935,2025-11-30,MARKETING_LITE,44,44
935,2025-11-30,UTILITY,15,12
935,2025-12-07,MARKETING_LITE,30,19
935,2025-12-07,UTILITY,23,20
935,2025-12-14,MARKETING_LITE,19,0
935,2025-12-14,UTILITY,7,4
935,2025-12-21,MARKETING_LITE,8,1
935,2025-12-21,UTILITY,49,42
935,2025-12-28,MARKETING_LITE,1030,1030
935,2025-12-28,UTILITY,12,11
935,2026-01-04,MARKETING_LITE,15,15
935,2026-01-04,UTILITY,10,7
935,2026-01-11,MARKETING_LITE,1873,1853
935,2026-01-11,UTILITY,11,8
935,2026-01-18,MARKETING_LITE,231,222
935,2026-01-18,UTILITY,45,34
935,2026-01-25,MARKETING_LITE,2556,2549
935,2026-01-25,UTILITY,23,17
935,2026-02-01,MARKETING_LITE,62,62
935,2026-02-01,UTILITY,59,49
935,2026-02-08,MARKETING_LITE,624,624
935,2026-02-08,UTILITY,21,17
935,2026-02-15,MARKETING_LITE,3504,3504
935,2026-02-15,UTILITY,36,26
935,2026-02-22,MARKETING_LITE,4,4
935,2026-02-22,UTILITY,9,4
935,2026-03-01,MARKETING,460,274
935,2026-03-01,MARKETING_LITE,4,4
935,2026-03-01,UTILITY,53,45
935,2026-03-08,MARKETING_LITE,1,1
935,2026-03-08,UTILITY,15,10
967,2025-08-10,MARKETING,1,1
967,2025-08-17,MARKETING,2,2
967,2025-09-14,MARKETING,8,8
967,2025-09-14,UTILITY,1,1
967,2025-09-21,MARKETING,11,11
967,2025-09-28,MARKETING,2,2
967,2025-10-26,MARKETING,3,3
967,2025-11-02,MARKETING,1,1
967,2025-11-30,UTILITY,5,5
1028,2025-07-13,UTILITY,4,1
1028,2025-08-03,UTILITY,7,0
1028,2025-08-10,AUTHENTICATION,18,18
1028,2025-08-10,MARKETING,1,1
1028,2025-08-10,UTILITY,4,4
1028,2025-08-17,AUTHENTICATION,415,415
1028,2025-08-17,MARKETING,15,15
1028,2025-08-17,UTILITY,33,31
1028,2025-08-24,AUTHENTICATION,1859,1859
1028,2025-08-24,MARKETING,60,60
1028,2025-08-24,UTILITY,143,123
1028,2025-08-31,AUTHENTICATION,1669,1669
1028,2025-08-31,MARKETING,71,71
1028,2025-08-31,UTILITY,118,104
1028,2025-09-07,AUTHENTICATION,1822,1822
1028,2025-09-07,MARKETING,69,69
1028,2025-09-07,UTILITY,253,203
1028,2025-09-14,AUTHENTICATION,1627,1627
1028,2025-09-14,MARKETING,79,79
1028,2025-09-14,UTILITY,137,124
1028,2025-09-21,AUTHENTICATION,1599,1599
1028,2025-09-21,MARKETING,73,73
1028,2025-09-21,UTILITY,136,115
1028,2025-09-28,AUTHENTICATION,2179,2178
1028,2025-09-28,MARKETING,80,80
1028,2025-09-28,UTILITY,145,132
1028,2025-10-05,AUTHENTICATION,3906,3906
1028,2025-10-05,MARKETING,138,138
1028,2025-10-05,UTILITY,208,182
1028,2025-10-12,AUTHENTICATION,4888,4888
1028,2025-10-12,MARKETING,185,185
1028,2025-10-12,UTILITY,289,258
1028,2025-10-19,AUTHENTICATION,5643,5643
1028,2025-10-19,MARKETING,280,280
1028,2025-10-19,UTILITY,489,410
1028,2025-10-26,AUTHENTICATION,5197,5195
1028,2025-10-26,MARKETING,275,275
1028,2025-10-26,UTILITY,528,454
1028,2025-11-02,AUTHENTICATION,4505,4505
1028,2025-11-02,MARKETING,214,214
1028,2025-11-02,UTILITY,428,387
1028,2025-11-09,AUTHENTICATION,4835,4834
1028,2025-11-09,MARKETING,198,198
1028,2025-11-09,UTILITY,406,364
1028,2025-11-16,AUTHENTICATION,5380,5380
1028,2025-11-16,MARKETING,282,282
1028,2025-11-16,UTILITY,509,447
1028,2025-11-23,AUTHENTICATION,6268,6268
1028,2025-11-23,MARKETING,254,254
1028,2025-11-23,UTILITY,544,470
1028,2025-11-30,AUTHENTICATION,5066,5066
1028,2025-11-30,MARKETING,231,231
1028,2025-11-30,UTILITY,496,440
1028,2025-12-07,AUTHENTICATION,4394,4358
1028,2025-12-07,MARKETING,262,261
1028,2025-12-07,UTILITY,391,365
1028,2025-12-14,AUTHENTICATION,3944,3871
1028,2025-12-14,MARKETING,206,204
1028,2025-12-14,UTILITY,512,439
1028,2025-12-21,AUTHENTICATION,3177,3104
1028,2025-12-21,MARKETING,190,187
1028,2025-12-21,UTILITY,391,355
1028,2025-12-28,AUTHENTICATION,2161,2096
1028,2025-12-28,MARKETING,100,99
1028,2025-12-28,UTILITY,233,207
1028,2026-01-04,AUTHENTICATION,1896,1840
1028,2026-01-04,MARKETING,7,6
1028,2026-01-04,MARKETING_LITE,64,64
1028,2026-01-04,UTILITY,178,149
1028,2026-01-11,AUTHENTICATION,5404,5334
1028,2026-01-11,MARKETING,2,0
1028,2026-01-11,MARKETING_LITE,214,213
1028,2026-01-11,UTILITY,327,302
1028,2026-01-18,AUTHENTICATION,4788,4765
1028,2026-01-18,MARKETING_LITE,208,208
1028,2026-01-18,UTILITY,405,362
1028,2026-01-25,AUTHENTICATION,4224,4211
1028,2026-01-25,MARKETING_LITE,193,193
1028,2026-01-25,UTILITY,347,315
1028,2026-02-01,AUTHENTICATION,4124,4121
1028,2026-02-01,MARKETING_LITE,191,191
1028,2026-02-01,UTILITY,339,316
1028,2026-02-08,AUTHENTICATION,4020,4020
1028,2026-02-08,MARKETING_LITE,190,190
1028,2026-02-08,UTILITY,351,310
1028,2026-02-15,AUTHENTICATION,3211,3205
1028,2026-02-15,MARKETING_LITE,144,144
1028,2026-02-15,UTILITY,298,264
1028,2026-02-22,AUTHENTICATION,3420,3420
1028,2026-02-22,MARKETING_LITE,121,121
1028,2026-02-22,UTILITY,212,191
1028,2026-03-01,AUTHENTICATION,4288,4286
1028,2026-03-01,MARKETING_LITE,187,187
1028,2026-03-01,UTILITY,276,248
1028,2026-03-08,AUTHENTICATION,1863,1863
1028,2026-03-08,MARKETING_LITE,76,76
1028,2026-03-08,UTILITY,133,120
1053,2025-07-06,MARKETING_LITE,1,1
1053,2025-07-06,UTILITY,1,1
1053,2025-07-13,MARKETING_LITE,8,8
1053,2025-07-13,UTILITY,18,18
1053,2025-07-20,MARKETING_LITE,8,8
1053,2025-07-20,UTILITY,2,2
1053,2025-07-27,MARKETING_LITE,4,4
1053,2025-07-27,UTILITY,9,9
1053,2025-08-03,MARKETING_LITE,2,2
1053,2025-08-03,UTILITY,1,1
1053,2025-08-10,UTILITY,1,1
1053,2025-08-17,MARKETING_LITE,1,1
1053,2025-08-17,UTILITY,7,4
1053,2025-08-24,MARKETING_LITE,12,12
1053,2025-08-24,UTILITY,7,6
1053,2025-10-05,MARKETING_LITE,932,932
1053,2025-10-12,MARKETING_LITE,11,11
1053,2025-10-19,MARKETING_LITE,17,17
1053,2025-10-26,MARKETING_LITE,7,7
1053,2025-10-26,UTILITY,1,1
1053,2025-11-02,MARKETING_LITE,7,7
1053,2025-11-02,UTILITY,11,11
1053,2025-11-16,UTILITY,11,9
1053,2025-11-23,MARKETING_LITE,7,7
1053,2025-11-30,MARKETING_LITE,35,35
1053,2025-12-07,MARKETING_LITE,708,708
1053,2025-12-14,MARKETING_LITE,223,223
1053,2025-12-21,MARKETING_LITE,11,3
1053,2025-12-28,MARKETING_LITE,7,1
1053,2026-01-04,MARKETING_LITE,6,2
1053,2026-01-18,AUTHENTICATION,3,3
1053,2026-01-18,UTILITY,4,4
1053,2026-01-25,UTILITY,3,3
1053,2026-02-01,UTILITY,4,3
1053,2026-02-08,UTILITY,11,11
1053,2026-02-15,AUTHENTICATION,7,7
1053,2026-02-15,MARKETING_LITE,9,9
1053,2026-02-15,UTILITY,17,17
1053,2026-02-22,MARKETING_LITE,3,3
1053,2026-02-22,UTILITY,18,17
1053,2026-03-01,MARKETING_LITE,5,5
1053,2026-03-01,UTILITY,34,34
1053,2026-03-08,UTILITY,18,18
1068,2025-07-06,MARKETING_LITE,1368,1368
1068,2025-07-13,MARKETING_LITE,285,285
1068,2025-07-20,MARKETING_LITE,268,268
1068,2025-07-27,MARKETING_LITE,4,4
1068,2025-08-24,MARKETING_LITE,266,266
1068,2025-08-31,MARKETING_LITE,807,807
1068,2025-09-07,MARKETING_LITE,276,276
1068,2025-09-14,MARKETING_LITE,274,274
1068,2025-09-21,MARKETING_LITE,290,290
1068,2025-09-28,MARKETING_LITE,517,517
1068,2025-10-05,MARKETING_LITE,30,30
1068,2025-10-12,MARKETING_LITE,3314,3314
1068,2025-10-19,MARKETING_LITE,44,44
1068,2025-10-26,MARKETING_LITE,907,907
1068,2025-11-02,MARKETING_LITE,311,311
1068,2025-11-09,MARKETING_LITE,323,323
1068,2025-11-16,MARKETING_LITE,306,306
1068,2025-11-23,MARKETING_LITE,1185,1185
1068,2025-11-30,MARKETING_LITE,295,295
1068,2025-12-07,MARKETING_LITE,316,306
1068,2025-12-14,MARKETING_LITE,16,7
1068,2025-12-21,MARKETING_LITE,3738,3707
1068,2025-12-28,MARKETING_LITE,43,14
1068,2026-01-04,MARKETING_LITE,35,3
1068,2026-01-11,MARKETING_LITE,32,1
1068,2026-01-18,MARKETING_LITE,16,4
1068,2026-02-08,MARKETING_LITE,276,276
1068,2026-02-15,MARKETING_LITE,273,273
1068,2026-02-22,MARKETING_LITE,291,291
1068,2026-03-01,MARKETING_LITE,8,8
1068,2026-03-08,MARKETING,1002,552
1068,2026-03-08,MARKETING_LITE,1,1
1133,2025-07-27,MARKETING_LITE,489,489
1133,2025-08-03,MARKETING_LITE,704,704
1133,2025-08-10,MARKETING_LITE,418,418
1133,2025-08-17,MARKETING_LITE,879,879
1133,2025-08-24,MARKETING_LITE,742,742
1133,2025-08-31,MARKETING_LITE,443,443
1133,2025-09-07,MARKETING_LITE,536,536
1133,2025-09-14,MARKETING_LITE,1065,1065
1133,2025-09-21,MARKETING_LITE,475,475
1133,2025-09-28,MARKETING_LITE,1168,1168
1133,2025-10-05,MARKETING_LITE,1015,1015
1133,2025-10-12,MARKETING_LITE,734,734
1133,2025-10-19,MARKETING_LITE,1034,1034
1133,2025-10-26,MARKETING_LITE,427,427
1133,2025-11-02,MARKETING_LITE,913,913
1133,2025-11-09,MARKETING_LITE,827,827
1133,2025-11-16,MARKETING_LITE,1139,1139
1133,2025-11-23,MARKETING_LITE,742,742
1133,2025-11-30,MARKETING_LITE,1293,1293
1133,2025-12-07,MARKETING_LITE,510,507
1133,2025-12-14,MARKETING_LITE,23,1
1133,2025-12-21,MARKETING_LITE,8,2
1133,2025-12-28,MARKETING_LITE,6,0
1133,2026-01-04,MARKETING_LITE,184,183
1133,2026-01-11,MARKETING_LITE,919,919
1133,2026-01-18,MARKETING_LITE,1091,1091
1133,2026-01-25,MARKETING_LITE,969,969
1133,2026-02-01,MARKETING_LITE,186,186
1133,2026-02-15,MARKETING_LITE,13,13
1133,2026-02-22,MARKETING_LITE,24,24
1133,2026-03-01,UTILITY,504,495
1133,2026-03-08,UTILITY,511,504
1160,2025-12-07,UTILITY,1,1
1160,2025-12-14,UTILITY,2,2
1160,2026-01-25,MARKETING,3,3
1160,2026-01-25,UTILITY,1,1
1160,2026-02-08,MARKETING,4,4
1160,2026-03-01,MARKETING,3,3
1160,2026-03-08,MARKETING,1,1
1236,2025-07-06,UTILITY,8321,8286
1236,2025-07-13,UTILITY,22689,22643
1236,2025-07-20,UTILITY,10898,10873
1236,2025-07-27,MARKETING_LITE,7399,7399
1236,2025-07-27,UTILITY,11967,11948
1236,2025-08-03,MARKETING,2,2
1236,2025-08-03,MARKETING_LITE,14699,14699
1236,2025-08-10,MARKETING,17,17
1236,2025-08-10,MARKETING_LITE,32133,32133
1236,2025-08-17,MARKETING_LITE,501,501
1236,2025-08-17,UTILITY,20462,20335
1236,2025-08-24,MARKETING_LITE,56,56
1236,2025-08-24,UTILITY,9653,9613
1236,2025-08-31,MARKETING_LITE,26,26
1236,2025-08-31,UTILITY,42964,42684
1236,2025-09-07,MARKETING_LITE,177,177
1236,2025-09-07,UTILITY,22632,22564
1236,2025-09-14,MARKETING_LITE,4,4
1236,2025-09-14,UTILITY,27041,26835
1236,2025-09-21,MARKETING_LITE,989,989
1236,2025-09-21,UTILITY,12195,12172
1236,2025-09-28,MARKETING_LITE,6,6
1236,2025-09-28,UTILITY,25052,25032
1236,2025-10-05,MARKETING_LITE,49,49
1236,2025-10-05,UTILITY,22850,22763
1236,2025-10-12,MARKETING_LITE,11367,11367
1236,2025-10-12,UTILITY,18654,18607
1236,2025-10-19,MARKETING_LITE,7633,7633
1236,2025-10-19,UTILITY,26508,26402
1236,2025-10-26,MARKETING_LITE,3007,3007
1236,2025-10-26,UTILITY,26682,26568
1236,2025-11-02,MARKETING_LITE,11246,11246
1236,2025-11-02,UTILITY,25118,24999
1236,2025-11-09,MARKETING_LITE,10201,10201
1236,2025-11-09,UTILITY,17095,17062
1236,2025-11-16,MARKETING_LITE,4710,4710
1236,2025-11-16,UTILITY,18315,18163
1236,2025-11-23,MARKETING_LITE,12319,12319
1236,2025-11-23,UTILITY,2997,2989
1236,2025-11-30,MARKETING_LITE,17469,17469
1236,2025-11-30,UTILITY,685,683
1236,2025-12-07,MARKETING_LITE,17049,16767
1236,2025-12-07,UTILITY,344,208
1236,2025-12-14,MARKETING_LITE,2886,2550
1236,2025-12-14,UTILITY,8547,8460
1236,2025-12-21,MARKETING_LITE,575,31
1236,2025-12-21,UTILITY,10957,10754
1236,2025-12-28,MARKETING_LITE,9188,8757
1236,2025-12-28,UTILITY,10538,10138
1236,2026-01-04,MARKETING_LITE,5799,5676
1236,2026-01-04,UTILITY,11087,10594
1236,2026-01-11,MARKETING_LITE,208,52
1236,2026-01-11,UTILITY,15606,15258
1236,2026-01-18,MARKETING_LITE,7668,7548
1236,2026-01-18,UTILITY,6963,6718
1236,2026-01-25,MARKETING_LITE,97,28
1236,2026-01-25,UTILITY,14329,14245
1236,2026-02-01,MARKETING_LITE,9209,9209
1236,2026-02-01,UTILITY,17511,17478
1236,2026-02-08,MARKETING_LITE,59,59
1236,2026-02-08,UTILITY,16635,16600
1236,2026-02-15,MARKETING_LITE,7272,7272
1236,2026-02-15,UTILITY,13469,13456
1236,2026-02-22,MARKETING_LITE,7198,7198
1236,2026-02-22,UTILITY,9619,9583
1236,2026-03-01,MARKETING,24526,14929
1236,2026-03-01,MARKETING_LITE,24,24
1236,2026-03-01,UTILITY,24066,24029
1236,2026-03-08,MARKETING,90,60
1236,2026-03-08,MARKETING_LITE,5,5
1236,2026-03-08,UTILITY,6835,6799
1266,2026-02-15,MARKETING,2,2
1384,2025-07-06,UTILITY,62,40
1384,2025-07-13,UTILITY,161,101
1384,2025-07-20,UTILITY,89,63
1384,2025-07-27,UTILITY,100,65
1384,2025-08-03,UTILITY,81,55
1384,2025-08-10,UTILITY,107,65
1384,2025-08-17,UTILITY,95,67
1384,2025-08-24,UTILITY,164,74
1384,2025-08-31,UTILITY,110,75
1384,2025-09-07,UTILITY,144,72
1384,2025-09-14,UTILITY,171,118
1384,2025-09-21,UTILITY,111,80
1384,2025-09-28,UTILITY,112,50
1384,2025-10-05,UTILITY,120,94
1384,2025-10-12,UTILITY,75,59
1384,2025-10-19,UTILITY,161,91
1384,2025-10-26,UTILITY,127,84
1384,2025-11-02,UTILITY,101,68
1384,2025-11-09,UTILITY,95,50
1384,2025-11-16,UTILITY,136,100
1384,2025-11-23,UTILITY,139,87
1384,2025-11-30,UTILITY,145,94
1384,2025-12-07,UTILITY,211,136
1384,2025-12-14,UTILITY,143,81
1384,2025-12-21,UTILITY,157,101
1384,2025-12-28,UTILITY,126,86
1384,2026-01-04,UTILITY,52,40
1384,2026-01-11,UTILITY,117,77
1384,2026-01-18,UTILITY,180,118
1384,2026-01-25,UTILITY,136,87
1384,2026-02-01,UTILITY,98,67
1384,2026-02-08,UTILITY,146,89
1384,2026-02-15,UTILITY,166,100
1384,2026-02-22,UTILITY,100,59
1384,2026-03-01,UTILITY,101,47
1384,2026-03-08,UTILITY,95,32
1480,2025-07-13,UTILITY,35,35
1480,2025-07-20,UTILITY,16,16
1480,2025-07-27,MARKETING_LITE,15,15
1480,2025-07-27,UTILITY,38,38
1480,2025-08-03,UTILITY,50,50
1480,2025-08-10,UTILITY,19,19
1480,2025-08-24,UTILITY,12,12
1480,2025-08-31,MARKETING_LITE,53,53
1480,2025-08-31,UTILITY,17,17
1480,2025-09-14,UTILITY,35,35
1480,2025-09-21,UTILITY,56,56
1480,2025-10-19,UTILITY,24,24
1512,2025-07-27,MARKETING,273,272
1512,2025-07-27,UTILITY,2,0
1512,2025-08-17,MARKETING,2,2
1512,2025-10-05,MARKETING,76,76
1512,2025-11-09,MARKETING,4,4
1512,2025-12-07,MARKETING,2,2
1512,2025-12-14,MARKETING,2,1
1512,2026-01-11,MARKETING,105,102
1512,2026-01-18,MARKETING,1,1
1512,2026-01-25,MARKETING,4,2
1512,2026-02-08,MARKETING,2,1
1512,2026-02-15,MARKETING,2,2
1512,2026-02-22,MARKETING,2,1
1559,2025-07-06,MARKETING_LITE,3,3
1559,2025-07-13,MARKETING_LITE,31831,31831
1559,2025-07-20,MARKETING_LITE,15797,15797
1559,2025-07-27,MARKETING_LITE,63233,63233
1559,2025-08-03,MARKETING_LITE,708,708
1559,2025-08-10,MARKETING_LITE,28287,28287
1559,2025-08-17,MARKETING_LITE,7870,7870
1559,2025-08-24,MARKETING_LITE,27453,27453
1559,2025-08-31,MARKETING_LITE,187538,187536
1559,2025-09-07,MARKETING_LITE,1276,1276
1559,2025-09-14,MARKETING_LITE,2308,2308
1559,2025-09-21,MARKETING_LITE,2197,2197
1559,2025-09-28,MARKETING_LITE,242786,242786
1559,2025-10-05,MARKETING_LITE,40921,40921
1559,2025-10-12,MARKETING_LITE,105882,105882
1559,2025-10-19,MARKETING_LITE,2337,2337
1559,2025-10-26,MARKETING_LITE,110726,110726
1559,2025-11-02,MARKETING_LITE,1985,1985
1559,2025-11-09,MARKETING_LITE,1338,1338
1559,2025-11-16,MARKETING_LITE,118867,118867
1559,2025-11-23,MARKETING_LITE,76695,76695
1559,2025-11-30,MARKETING_LITE,12222,12222
1559,2025-12-07,MARKETING_LITE,126721,121601
1559,2025-12-14,MARKETING_LITE,6523,5167
1559,2025-12-21,MARKETING_LITE,1730,89
1559,2025-12-28,MARKETING_LITE,105693,101040
1559,2026-01-04,MARKETING_LITE,1986,268
1559,2026-01-11,MARKETING_LITE,19518,17791
1559,2026-01-18,MARKETING_LITE,105196,101997
1559,2026-01-25,MARKETING_LITE,500,168
1559,2026-02-01,MARKETING_LITE,49,49
1559,2026-02-08,MARKETING_LITE,119103,119103
1559,2026-02-15,MARKETING_LITE,21906,21906
1559,2026-02-22,MARKETING_LITE,619,619
1559,2026-03-01,MARKETING_LITE,50,50
1559,2026-03-08,MARKETING_LITE,24,24
1566,2025-07-06,UTILITY,2083,2067
