execution_count,companyId,companyName,week_end_sunday,MARKETING,UTILITY,AUTHENTICATION,dau_count,unique_users_count,connect_licenses,signups,self_service,enterprise,other_plans
22.0,2156,BCP Cuenta Sueldo,2025-11-09,0.0,11.0,0.0,4.0,4.0,0.0,11.0,7.0,4.0,0.0
1759.0,2183,Automekano,2025-11-09,130.0,0.0,0.0,1.0,1.0,0.0,11.0,7.0,4.0,0.0
301.0,2190,Fadesa,2025-11-09,0.0,0.0,0.0,3.0,1.0,0.0,11.0,7.0,4.0,0.0
270.0,2205,Universidad Insurgente,2025-11-09,0.0,0.0,0.0,64.0,51.0,0.0,11.0,7.0,4.0,0.0
4.0,2230,Demo partners,2025-11-09,0.0,0.0,0.0,2.0,1.0,0.0,11.0,7.0,4.0,0.0
1392.0,2233,Arca pe Turbo,2025-11-09,138.0,358.0,0.0,269.0,222.0,0.0,11.0,7.0,4.0,0.0
5.0,2234,FÍE,2025-11-09,0.0,0.0,0.0,2.0,2.0,0.0,11.0,7.0,4.0,0.0
55.0,2235,Dreamers Fútbol Club,2025-11-09,0.0,0.0,0.0,20.0,19.0,0.0,11.0,7.0,4.0,0.0
64.0,2236,11 Gallery Tattoo,2025-11-09,0.0,0.0,0.0,57.0,54.0,0.0,11.0,7.0,4.0,0.0
1.0,2239,Racevents,2025-11-09,0.0,0.0,0.0,0.0,0.0,0.0,11.0,7.0,4.0,0.0
0.0,2241,Unknown,2025-11-09,1.0,0.0,0.0,0.0,0.0,0.0,11.0,7.0,4.0,0.0
52.0,2242,TIA Shopper,2025-11-09,0.0,0.0,0.0,4.0,3.0,0.0,11.0,7.0,4.0,0.0
11.0,2243,CEPSA,2025-11-09,0.0,0.0,0.0,1.0,1.0,0.0,11.0,7.0,4.0,0.0
17.0,2252,Valorenz,2025-11-09,0.0,0.0,0.0,1.0,1.0,0.0,11.0,7.0,4.0,0.0
10298.0,2255,Computron,2025-11-09,233.0,522.0,0.0,0.0,0.0,0.0,11.0,7.0,4.0,0.0
8.0,2258,VACAN ELECTRODOMESTICOS,2025-11-09,0.0,0.0,0.0,4.0,4.0,0.0,11.0,7.0,4.0,0.0
39641.0,2276,Falabella,2025-11-09,31117.0,1781.0,0.0,0.0,0.0,0.0,11.0,7.0,4.0,0.0
1.0,2277,Rappipay,2025-11-09,1.0,0.0,0.0,1.0,1.0,0.0,11.0,7.0,4.0,0.0
67.0,2297,BCP Pagos recurrentes,2025-11-09,23.0,12.0,0.0,0.0,0.0,0.0,11.0,7.0,4.0,0.0
4.0,2298,MAYA PIONEER,2025-11-09,0.0,0.0,0.0,3.0,2.0,0.0,11.0,7.0,4.0,0.0
12.0,2299,TOYS & HOBBIES,2025-11-09,0.0,0.0,0.0,4.0,4.0,0.0,11.0,7.0,4.0,0.0
1.0,2300,ABS,2025-11-09,0.0,0.0,0.0,0.0,0.0,0.0,11.0,7.0,4.0,0.0
62.0,2309,Demo Pocket Retail,2025-11-09,264.0,0.0,0.0,0.0,0.0,0.0,11.0,7.0,4.0,0.0
2.0,2312,GRUPASA,2025-11-09,0.0,0.0,0.0,1.0,1.0,0.0,11.0,7.0,4.0,0.0
202.0,2326,DELTASEGUROS,2025-11-09,0.0,0.0,0.0,162.0,156.0,0.0,11.0,7.0,4.0,0.0
158.0,2379,QPay,2025-11-09,0.0,0.0,0.0,3.0,3.0,0.0,11.0,7.0,4.0,0.0
13.0,2380,CHASKIGO,2025-11-09,13.0,0.0,0.0,0.0,0.0,0.0,11.0,7.0,4.0,0.0
2.0,2393,Barça Academy,2025-11-09,0.0,0.0,0.0,0.0,0.0,0.0,11.0,7.0,4.0,0.0
4.0,2395,Cafering Eventos,2025-11-09,0.0,0.0,0.0,2.0,2.0,0.0,11.0,7.0,4.0,0.0
1210.0,2397,Kitton,2025-11-09,3.0,0.0,0.0,1.0,1.0,0.0,11.0,7.0,4.0,0.0
15.0,2401,Aseguradora del Sur,2025-11-09,0.0,0.0,0.0,0.0,0.0,0.0,11.0,7.0,4.0,0.0
236.0,2413,Comfama,2025-11-09,1156.0,0.0,0.0,79.0,57.0,0.0,11.0,7.0,4.0,0.0
42.0,2419,Algesta,2025-11-09,30.0,0.0,0.0,2.0,2.0,0.0,11.0,7.0,4.0,0.0
18.0,2424,Miss Lashes,2025-11-09,3.0,0.0,0.0,7.0,5.0,0.0,11.0,7.0,4.0,0.0
238.0,2425,Plustelesmart,2025-11-09,0.0,0.0,0.0,61.0,60.0,0.0,11.0,7.0,4.0,0.0
2.0,2452,Grupo Carrera - Rodrigo Carrera,2025-11-09,0.0,0.0,0.0,1.0,1.0,0.0,11.0,7.0,4.0,0.0
1203.0,2455,Fideval,2025-11-09,0.0,0.0,0.0,106.0,98.0,0.0,11.0,7.0,4.0,0.0
24.0,2458,Audaz,2025-11-09,0.0,0.0,0.0,9.0,9.0,0.0,11.0,7.0,4.0,0.0
1.0,2461,DIGRAL,2025-11-09,0.0,0.0,0.0,1.0,1.0,0.0,11.0,7.0,4.0,0.0
1.0,2466,INSTITUTO SERVUGON S.A.S.,2025-11-09,0.0,0.0,0.0,0.0,0.0,0.0,11.0,7.0,4.0,0.0
1.0,2469,101 Grados,2025-11-09,23.0,0.0,0.0,0.0,0.0,0.0,11.0,7.0,4.0,0.0
6.0,2471,La Fabril,2025-11-09,0.0,0.0,0.0,2.0,2.0,0.0,11.0,7.0,4.0,0.0
24144.0,2479,Mi Banco POC,2025-11-09,0.0,0.0,0.0,7931.0,7450.0,0.0,11.0,7.0,4.0,0.0
0.0,2480,Unknown,2025-11-09,0.0,1.0,0.0,0.0,0.0,0.0,11.0,7.0,4.0,0.0
130.0,2505,KOBE,2025-11-09,0.0,0.0,0.0,8.0,6.0,0.0,11.0,7.0,4.0,0.0
14.0,2506,NOE,2025-11-09,0.0,0.0,0.0,1.0,1.0,0.0,11.0,7.0,4.0,0.0
3.0,2526,Educación Multicolor,2025-11-09,0.0,0.0,0.0,5.0,5.0,0.0,11.0,7.0,4.0,0.0
70.0,2528,PERSONAL CLEANER & CLEANERS S.A.,2025-11-09,0.0,0.0,0.0,32.0,31.0,0.0,11.0,7.0,4.0,0.0
0.0,2545,Unknown,2025-11-09,0.0,0.0,0.0,6.0,4.0,0.0,11.0,7.0,4.0,0.0
1.0,2549,Uno punto uno,2025-11-09,0.0,0.0,0.0,1.0,1.0,0.0,11.0,7.0,4.0,0.0
35.0,2563,DPIKEOS S.A.S. - Jean Carlos Garcia,2025-11-09,0.0,0.0,0.0,26.0,25.0,0.0,11.0,7.0,4.0,0.0
25.0,2597,Academia de música Franz Liszt,2025-11-09,0.0,0.0,0.0,7.0,6.0,0.0,11.0,7.0,4.0,0.0
7.0,2600,Tecnodescuento,2025-11-09,0.0,0.0,0.0,4.0,4.0,0.0,11.0,7.0,4.0,0.0
7.0,2601,Jelou Clientes,2025-11-09,1.0,0.0,0.0,0.0,0.0,0.0,11.0,7.0,4.0,0.0
634.0,2602,BetCell,2025-11-09,0.0,0.0,0.0,193.0,187.0,0.0,11.0,7.0,4.0,0.0
265.0,2603,Ecuaimco,2025-11-09,0.0,0.0,0.0,15.0,4.0,0.0,11.0,7.0,4.0,0.0
20.0,2605,Padelcity Cuenca,2025-11-09,0.0,3.0,0.0,9.0,8.0,0.0,11.0,7.0,4.0,0.0
63.0,2610,PUERTACOLORCORP SA,2025-11-09,0.0,0.0,0.0,27.0,24.0,0.0,11.0,7.0,4.0,0.0
5.0,2612,LINKHOME,2025-11-09,0.0,0.0,0.0,2.0,1.0,0.0,11.0,7.0,4.0,0.0
3.0,2613,Ten en Ten México,2025-11-09,0.0,0.0,0.0,0.0,0.0,0.0,11.0,7.0,4.0,0.0
2.0,2614,MUSE ACADEMY,2025-11-09,0.0,0.0,0.0,1.0,1.0,0.0,11.0,7.0,4.0,0.0
43.0,2615,Games and Geeks,2025-11-09,0.0,0.0,0.0,9.0,8.0,0.0,11.0,7.0,4.0,0.0
3.0,2617,DKB LTD. SOCIEDAD POR ACCIONES SIMPLIFICADA,2025-11-09,0.0,0.0,0.0,3.0,3.0,0.0,11.0,7.0,4.0,0.0
2.0,2625,MMG BANK,2025-11-09,0.0,0.0,0.0,0.0,0.0,0.0,11.0,7.0,4.0,0.0
1195.0,2628,Boticas Barcia,2025-11-09,0.0,0.0,0.0,0.0,0.0,0.0,11.0,7.0,4.0,0.0
594.0,2642,Granasa,2025-11-09,4.0,0.0,0.0,226.0,191.0,0.0,11.0,7.0,4.0,0.0
30.0,2646,Financiera Efectiva,2025-11-09,0.0,0.0,0.0,0.0,0.0,0.0,11.0,7.0,4.0,0.0
9.0,2655,Haceb,2025-11-09,0.0,0.0,0.0,1.0,1.0,0.0,11.0,7.0,4.0,0.0
14.0,2656,LEGALIX - Olvis Quintana,2025-11-09,0.0,0.0,0.0,0.0,0.0,0.0,11.0,7.0,4.0,0.0
252.0,2662,El gaucho artesano,2025-11-09,369.0,0.0,0.0,76.0,66.0,0.0,11.0,7.0,4.0,0.0
2.0,2663,Natfit implementos deportivos,2025-11-09,0.0,0.0,0.0,1.0,1.0,0.0,11.0,7.0,4.0,0.0
0.0,2665,Unknown,2025-11-09,0.0,0.0,0.0,170.0,161.0,0.0,11.0,7.0,4.0,0.0
41.0,2670,HFIT,2025-11-09,0.0,0.0,0.0,36.0,35.0,0.0,11.0,7.0,4.0,0.0
153.0,2676,Nexxia - Grupo Salinas,2025-11-09,0.0,0.0,0.0,0.0,0.0,0.0,11.0,7.0,4.0,0.0
1.0,2677,MiBanco Colombia,2025-11-09,0.0,0.0,0.0,0.0,0.0,0.0,11.0,7.0,4.0,0.0
447.0,2678,Pizza Planet SMBs,2025-11-09,0.0,0.0,0.0,137.0,128.0,0.0,11.0,7.0,4.0,0.0
308.0,2679,Altar de la Tierra MX,2025-11-09,250.0,0.0,0.0,81.0,78.0,0.0,11.0,7.0,4.0,0.0
6.0,2684,Uraga,2025-11-09,0.0,0.0,0.0,3.0,3.0,0.0,11.0,7.0,4.0,0.0
72.0,2688,Swimlab -  Juan Pablo,2025-11-09,0.0,0.0,0.0,31.0,27.0,0.0,11.0,7.0,4.0,0.0
2.0,2690,RCM Relojeria,2025-11-09,0.0,0.0,0.0,2.0,1.0,0.0,11.0,7.0,4.0,0.0
1.0,2691,Colecciones Jonathan-S,2025-11-09,0.0,0.0,0.0,1.0,1.0,0.0,11.0,7.0,4.0,0.0
7.0,2692,KUMAMOTO,2025-11-09,0.0,0.0,0.0,2.0,2.0,0.0,11.0,7.0,4.0,0.0
150.0,2693,Opti David Chavez,2025-11-09,0.0,0.0,0.0,70.0,61.0,0.0,11.0,7.0,4.0,0.0
4.0,2695,Amo Mis Rizos by Yuyi,2025-11-09,0.0,0.0,0.0,2.0,1.0,0.0,11.0,7.0,4.0,0.0
4.0,2704,TECFORPRO S.A.S,2025-11-09,0.0,0.0,0.0,1.0,1.0,0.0,11.0,7.0,4.0,0.0
0.0,2708,Unknown,2025-11-09,0.0,0.0,0.0,46.0,45.0,0.0,11.0,7.0,4.0,0.0
30.0,2711,Don Pescao,2025-11-09,0.0,0.0,0.0,13.0,9.0,0.0,11.0,7.0,4.0,0.0
25.0,2716,MANKA SAN JUAN,2025-11-09,0.0,0.0,0.0,3.0,3.0,0.0,11.0,7.0,4.0,0.0
1.0,2717,KABOOM SHOW&amp;EVENTOS,2025-11-09,0.0,0.0,0.0,1.0,1.0,0.0,11.0,7.0,4.0,0.0
16.0,2721,Universidad Anglo Hispano Mexicana,2025-11-09,0.0,0.0,0.0,7.0,7.0,0.0,11.0,7.0,4.0,0.0
0.0,2725,Unknown,2025-11-09,117.0,0.0,0.0,0.0,0.0,0.0,11.0,7.0,4.0,0.0
4.0,2728,REF,2025-11-09,0.0,0.0,0.0,0.0,0.0,0.0,11.0,7.0,4.0,0.0
10.0,2739,Gail,2025-11-09,0.0,0.0,0.0,1.0,1.0,0.0,11.0,7.0,4.0,0.0
28.0,2742,AutoSky,2025-11-09,0.0,0.0,0.0,6.0,6.0,0.0,11.0,7.0,4.0,0.0
12.0,2743,Arkadia - Disruptiva360,2025-11-09,0.0,0.0,0.0,3.0,2.0,0.0,11.0,7.0,4.0,0.0
10.0,2744,Bolos Capricho - Jonathan Bermello,2025-11-09,0.0,0.0,0.0,4.0,1.0,0.0,11.0,7.0,4.0,0.0
509.0,2745,Panda - Sonax,2025-11-09,0.0,0.0,0.0,380.0,359.0,0.0,11.0,7.0,4.0,0.0
1.0,2748,Pinturas Stop,2025-11-09,0.0,0.0,0.0,1.0,1.0,0.0,11.0,7.0,4.0,0.0
29.0,2750,Banco Industrial,2025-11-09,0.0,0.0,0.0,3.0,2.0,0.0,11.0,7.0,4.0,0.0
6.0,2752,CONSORCIO FLXJSA SAS,2025-11-09,0.0,0.0,0.0,1.0,1.0,0.0,11.0,7.0,4.0,0.0
15.0,2754,HEAD Ecuador,2025-11-09,0.0,0.0,0.0,6.0,6.0,0.0,11.0,7.0,4.0,0.0
2.0,2755,PADFIT - Centro Deportivo Integral,2025-11-09,0.0,0.0,0.0,1.0,1.0,0.0,11.0,7.0,4.0,0.0
16.0,2759,Somos + Broker de seguros,2025-11-09,188.0,0.0,0.0,13.0,13.0,0.0,11.0,7.0,4.0,0.0
59.0,2760,AEROCARGOEC S.A.S,2025-11-09,0.0,0.0,0.0,11.0,6.0,0.0,11.0,7.0,4.0,0.0
35.0,2762,LA CASA DEL CARRETON,2025-11-09,0.0,0.0,0.0,6.0,4.0,0.0,11.0,7.0,4.0,0.0
259.0,2768,Confort Sport,2025-11-09,0.0,0.0,0.0,14.0,8.0,0.0,11.0,7.0,4.0,0.0
20.0,2770,IMPORTADORA KING,2025-11-09,0.0,0.0,0.0,3.0,3.0,0.0,11.0,7.0,4.0,0.0
0.0,2787,Unknown,2025-11-09,0.0,0.0,0.0,0.0,0.0,1.0,11.0,7.0,4.0,0.0
0.0,2790,Unknown,2025-11-09,0.0,0.0,0.0,0.0,0.0,1.0,11.0,7.0,4.0,0.0
0.0,2791,Unknown,2025-11-09,0.0,0.0,0.0,0.0,0.0,1.0,11.0,7.0,4.0,0.0
0.0,2796,Unknown,2025-11-09,0.0,0.0,0.0,0.0,0.0,1.0,11.0,7.0,4.0,0.0
0.0,2798,Unknown,2025-11-09,0.0,0.0,0.0,0.0,0.0,1.0,11.0,7.0,4.0,0.0
5638.0,1,Shippify,2025-11-16,18307.0,12.0,0.0,0.0,0.0,0.0,23.0,15.0,8.0,0.0
609.0,5,DevLab,2025-11-16,17.0,156.0,0.0,0.0,0.0,0.0,23.0,15.0,8.0,0.0
416288.0,11,BdP,2025-11-16,10731.0,9.0,0.0,0.0,0.0,0.0,23.0,15.0,8.0,0.0
4496.0,28,El Rosado,2025-11-16,0.0,0.0,0.0,13.0,11.0,0.0,23.0,15.0,8.0,0.0
65.0,35,Datafast,2025-11-16,7080.0,6954.0,0.0,150.0,131.0,0.0,23.0,15.0,8.0,0.0
18477.0,54,Pycca,2025-11-16,13277.0,3316.0,0.0,8116.0,7451.0,0.0,23.0,15.0,8.0,0.0
0.0,75,Unknown,2025-11-16,190.0,732.0,0.0,0.0,0.0,0.0,23.0,15.0,8.0,0.0
199604.0,85,Interagua GEA,2025-11-16,2444.0,0.0,0.0,0.0,0.0,0.0,23.0,15.0,8.0,0.0
55530.0,95,Veris,2025-11-16,3898.0,3201.0,0.0,1670.0,1455.0,0.0,23.0,15.0,8.0,0.0
14768.0,110,Dipaso,2025-11-16,0.0,0.0,0.0,357.0,349.0,0.0,23.0,15.0,8.0,0.0
10445.0,111,Muebles El Bosque,2025-11-16,358.0,0.0,0.0,17.0,16.0,0.0,23.0,15.0,8.0,0.0
3.0,121,Facephi<>Peigo,2025-11-16,0.0,0.0,0.0,0.0,0.0,0.0,23.0,15.0,8.0,0.0
81798.0,123,Security Data,2025-11-16,16820.0,1769.0,0.0,3843.0,3445.0,0.0,23.0,15.0,8.0,0.0
32447.0,124,GEA Ecuador,2025-11-16,8576.0,8953.0,0.0,1413.0,1168.0,0.0,23.0,15.0,8.0,0.0
18405.0,125,UTPL Consultas,2025-11-16,1355.0,822.0,0.0,0.0,0.0,0.0,23.0,15.0,8.0,0.0
142.0,135,Jelou Dev,2025-11-16,9.0,10.0,0.0,1.0,1.0,0.0,23.0,15.0,8.0,0.0
3166.0,138,Cervecería Nacional,2025-11-16,108.0,1374.0,0.0,536.0,480.0,0.0,23.0,15.0,8.0,0.0
357447.0,147,Netlife,2025-11-16,7394.0,7810.0,0.0,568.0,551.0,0.0,23.0,15.0,8.0,0.0
0.0,148,Unknown,2025-11-16,0.0,454.0,0.0,0.0,0.0,0.0,23.0,15.0,8.0,0.0
27.0,149,GEA Recursos Humanos,2025-11-16,0.0,0.0,0.0,0.0,0.0,0.0,23.0,15.0,8.0,0.0
133254.0,150,Deprati,2025-11-16,5863.0,29139.0,0.0,0.0,0.0,0.0,23.0,15.0,8.0,0.0
701324.0,155,Banco Guayaquil,2025-11-16,130896.0,1325.0,0.0,561.0,475.0,0.0,23.0,15.0,8.0,0.0
1634.0,183,Tracklink,2025-11-16,6904.0,447.0,0.0,1.0,1.0,0.0,23.0,15.0,8.0,0.0
0.0,205,Unknown,2025-11-16,0.0,31.0,0.0,0.0,0.0,0.0,23.0,15.0,8.0,0.0
1489.0,253,Bivi,2025-11-16,0.0,0.0,0.0,0.0,0.0,0.0,23.0,15.0,8.0,0.0
154.0,257,Tracklink Área Financiera,2025-11-16,59.0,639.0,0.0,1.0,1.0,0.0,23.0,15.0,8.0,0.0
145.0,258,Luzverde,2025-11-16,51.0,645.0,540.0,0.0,0.0,0.0,23.0,15.0,8.0,0.0
13470.0,288,Junta de Beneficencia,2025-11-16,0.0,0.0,0.0,0.0,0.0,0.0,23.0,15.0,8.0,0.0
0.0,303,Unknown,2025-11-16,1157.0,3194.0,0.0,0.0,0.0,0.0,23.0,15.0,8.0,0.0
0.0,304,Unknown,2025-11-16,0.0,11680.0,0.0,0.0,0.0,0.0,23.0,15.0,8.0,0.0
0.0,305,Unknown,2025-11-16,118.0,864.0,0.0,0.0,0.0,0.0,23.0,15.0,8.0,0.0
651.0,307,Banco Amazonas,2025-11-16,0.0,0.0,0.0,0.0,0.0,0.0,23.0,15.0,8.0,0.0
234.0,311,Espol,2025-11-16,0.0,0.0,0.0,129.0,126.0,0.0,23.0,15.0,8.0,0.0
22990.0,312,ABInBev Colombia,2025-11-16,1900.0,0.0,0.0,0.0,0.0,0.0,23.0,15.0,8.0,0.0
445.0,316,CasaPlan MotorPlan,2025-11-16,2176.0,346.0,0.0,42.0,39.0,0.0,23.0,15.0,8.0,0.0
0.0,321,Unknown,2025-11-16,13315.0,0.0,0.0,0.0,0.0,0.0,23.0,15.0,8.0,0.0
90.0,322,Jelou Shop,2025-11-16,0.0,0.0,0.0,18.0,17.0,0.0,23.0,15.0,8.0,0.0
154.0,331,Jelou Producto,2025-11-16,1.0,0.0,0.0,35.0,28.0,0.0,23.0,15.0,8.0,0.0
30701.0,337,Piloto Creditia,2025-11-16,0.0,0.0,0.0,1352.0,1300.0,0.0,23.0,15.0,8.0,0.0
6082.0,353,Yomp,2025-11-16,1787.0,0.0,0.0,0.0,0.0,0.0,23.0,15.0,8.0,0.0
0.0,358,Unknown,2025-11-16,203.0,523.0,0.0,0.0,0.0,0.0,23.0,15.0,8.0,0.0
16.0,359,Arca EC,2025-11-16,0.0,0.0,0.0,0.0,0.0,0.0,23.0,15.0,8.0,0.0
4932.0,361,Jelou Pay,2025-11-16,1220.0,317.0,0.0,1234.0,1049.0,0.0,23.0,15.0,8.0,0.0
31159.0,362,Arca PE,2025-11-16,0.0,0.0,0.0,1187.0,834.0,0.0,23.0,15.0,8.0,0.0
6.0,368,Innovat Latam.,2025-11-16,0.0,0.0,0.0,2.0,2.0,0.0,23.0,15.0,8.0,0.0
0.0,380,Unknown,2025-11-16,0.0,22.0,0.0,0.0,0.0,0.0,23.0,15.0,8.0,0.0
9797.0,405,Massline,2025-11-16,1.0,0.0,0.0,141.0,136.0,0.0,23.0,15.0,8.0,0.0
310.0,417,Banisi,2025-11-16,0.0,0.0,0.0,0.0,0.0,0.0,23.0,15.0,8.0,0.0
0.0,422,Unknown,2025-11-16,0.0,185.0,0.0,0.0,0.0,0.0,23.0,15.0,8.0,0.0
0.0,423,Unknown,2025-11-16,140.0,1320.0,0.0,0.0,0.0,0.0,23.0,15.0,8.0,0.0
219071.0,424,Banco Internacional,2025-11-16,3111.0,3390.0,0.0,3.0,2.0,0.0,23.0,15.0,8.0,0.0
6662.0,438,CNT Ecuador,2025-11-16,3090.0,0.0,0.0,433.0,416.0,0.0,23.0,15.0,8.0,0.0
0.0,450,Unknown,2025-11-16,22.0,0.0,0.0,0.0,0.0,0.0,23.0,15.0,8.0,0.0
8.0,452,Seguros Pacífico,2025-11-16,0.0,0.0,0.0,0.0,0.0,0.0,23.0,15.0,8.0,0.0
3515.0,470,Arca PE Proyecto Frío,2025-11-16,0.0,81.0,0.0,0.0,0.0,0.0,23.0,15.0,8.0,0.0
34572.0,692,Banisi Chat,2025-11-16,6627.0,1403.0,0.0,4055.0,3437.0,0.0,23.0,15.0,8.0,0.0
5435.0,741,Bajaj,2025-11-16,286.0,0.0,0.0,0.0,0.0,0.0,23.0,15.0,8.0,0.0
1560.0,745,Mail Boxes Etc,2025-11-16,0.0,0.0,0.0,84.0,78.0,0.0,23.0,15.0,8.0,0.0
341.0,807,Universidad de las Artes,2025-11-16,0.0,0.0,0.0,22.0,19.0,0.0,23.0,15.0,8.0,0.0
1843.0,823,Tuenti POC,2025-11-16,0.0,0.0,0.0,0.0,0.0,0.0,23.0,15.0,8.0,0.0
3328.0,855,Cooperativa El Sagrario,2025-11-16,0.0,0.0,0.0,0.0,0.0,0.0,23.0,15.0,8.0,0.0
221.0,930,Banco Bolivariano Cobranzas,2025-11-16,905.0,1295.0,0.0,0.0,0.0,0.0,23.0,15.0,8.0,0.0
464.0,935,Lavca,2025-11-16,547.0,13.0,0.0,0.0,0.0,0.0,23.0,15.0,8.0,0.0
621.0,1028,Banco Solidario,2025-11-16,282.0,447.0,5380.0,0.0,0.0,0.0,23.0,15.0,8.0,0.0
22.0,1053,EclipSoft,2025-11-16,0.0,9.0,0.0,1.0,1.0,0.0,23.0,15.0,8.0,0.0
8.0,1068,Arca PE Ecommerce,2025-11-16,306.0,0.0,0.0,0.0,0.0,0.0,23.0,15.0,8.0,0.0
105.0,1133,Vivalia,2025-11-16,1139.0,0.0,0.0,0.0,0.0,0.0,23.0,15.0,8.0,0.0
0.0,1236,Unknown,2025-11-16,4710.0,18163.0,0.0,0.0,0.0,0.0,23.0,15.0,8.0,0.0
256.0,1245,BG - Banco del Barrio 2,2025-11-16,0.0,0.0,0.0,0.0,0.0,0.0,23.0,15.0,8.0,0.0
20.0,1266,Katherine del Carmen Ovando,2025-11-16,0.0,0.0,0.0,3.0,1.0,0.0,23.0,15.0,8.0,0.0
100.0,1384,Talento Humano,2025-11-16,0.0,100.0,0.0,31.0,25.0,0.0,23.0,15.0,8.0,0.0
315.0,1480,Oriental,2025-11-16,0.0,0.0,0.0,0.0,0.0,0.0,23.0,15.0,8.0,0.0
133.0,1482,Naturisa,2025-11-16,0.0,0.0,0.0,0.0,0.0,0.0,23.0,15.0,8.0,0.0
13.0,1512,Dialogus,2025-11-16,0.0,0.0,0.0,9.0,8.0,0.0,23.0,15.0,8.0,0.0
12601.0,1559,Coca Cola en tu hogar,2025-11-16,118867.0,0.0,0.0,0.0,0.0,0.0,23.0,15.0,8.0,0.0
1713.0,1566,Siigo,2025-11-16,1982.0,5784.0,0.0,0.0,0.0,0.0,23.0,15.0,8.0,0.0
1846.0,1584,Banco Comercial Manabí,2025-11-16,0.0,0.0,0.0,0.0,0.0,0.0,23.0,15.0,8.0,0.0
28.0,1633,SaludSA,2025-11-16,0.0,3.0,0.0,0.0,0.0,0.0,23.0,15.0,8.0,0.0
3.0,1641,Supreme Ventures,2025-11-16,0.0,0.0,0.0,0.0,0.0,0.0,23.0,15.0,8.0,0.0
38.0,1649,Bruno,2025-11-16,1.0,0.0,0.0,3.0,2.0,0.0,23.0,15.0,8.0,0.0
961.0,1694,Cooperativa Daquilema,2025-11-16,0.0,12753.0,0.0,0.0,0.0,0.0,23.0,15.0,8.0,0.0
142298.0,1696,XTRIM,2025-11-16,2157.0,1232.0,0.0,7394.0,7009.0,0.0,23.0,15.0,8.0,0.0
13201.0,1737,Banco Union,2025-11-16,1024.0,1486.0,0.0,55.0,51.0,0.0,23.0,15.0,8.0,0.0
7.0,1760,Danec,2025-11-16,0.0,0.0,0.0,0.0,0.0,0.0,23.0,15.0,8.0,0.0
14682.0,1761,Solca,2025-11-16,18.0,0.0,0.0,0.0,0.0,0.0,23.0,15.0,8.0,0.0
21.0,1811,Sistecrédito,2025-11-16,0.0,0.0,0.0,0.0,0.0,0.0,23.0,15.0,8.0,0.0
10.0,1828,FD CENTER,2025-11-16,0.0,0.0,0.0,2.0,2.0,0.0,23.0,15.0,8.0,0.0
0.0,1844,Unknown,2025-11-16,0.0,1.0,0.0,299.0,284.0,0.0,23.0,15.0,8.0,0.0
50.0,1845,Seguros Confianza,2025-11-16,340.0,0.0,0.0,0.0,0.0,0.0,23.0,15.0,8.0,0.0
1940.0,1848,CIVE,2025-11-16,0.0,0.0,0.0,291.0,282.0,0.0,23.0,15.0,8.0,0.0
10.0,1860,Vitapro,2025-11-16,0.0,13.0,0.0,0.0,0.0,0.0,23.0,15.0,8.0,0.0
2.0,1865,Start Co,2025-11-16,0.0,0.0,0.0,0.0,0.0,0.0,23.0,15.0,8.0,0.0
4252.0,1890,Tuenti Vendedores,2025-11-16,0.0,0.0,0.0,61.0,11.0,0.0,23.0,15.0,8.0,0.0
1113.0,1925,INDI - RECAUDACIONES,2025-11-16,0.0,218.0,0.0,0.0,0.0,0.0,23.0,15.0,8.0,0.0
50.0,1926,Datilmedia S.A.,2025-11-16,0.0,0.0,0.0,3.0,2.0,0.0,23.0,15.0,8.0,0.0
19138.0,1937,Flexi,2025-11-16,0.0,0.0,0.0,19.0,18.0,0.0,23.0,15.0,8.0,0.0
2.0,1940,Arca camiones,2025-11-16,0.0,0.0,0.0,0.0,0.0,0.0,23.0,15.0,8.0,0.0
0.0,1942,Unknown,2025-11-16,2.0,0.0,0.0,0.0,0.0,0.0,23.0,15.0,8.0,0.0
165.0,1944,Jelou Marketplace,2025-11-16,0.0,0.0,0.0,10.0,4.0,0.0,23.0,15.0,8.0,0.0
1256.0,1945,Duragas,2025-11-16,12.0,75.0,0.0,14.0,6.0,0.0,23.0,15.0,8.0,0.0
11.0,1946,Total Education Program,2025-11-16,0.0,0.0,0.0,0.0,0.0,0.0,23.0,15.0,8.0,0.0
1306.0,1950,Marriott,2025-11-16,20.0,950.0,0.0,328.0,307.0,0.0,23.0,15.0,8.0,0.0
54.0,1951,FPV Seguros,2025-11-16,0.0,1.0,0.0,1.0,1.0,0.0,23.0,15.0,8.0,0.0
51.0,1955,Italika,2025-11-16,0.0,0.0,0.0,40.0,26.0,0.0,23.0,15.0,8.0,0.0
228.0,1957,Jelou Banking,2025-11-16,0.0,0.0,0.0,21.0,17.0,0.0,23.0,15.0,8.0,0.0
25.0,1962,Ondu Cloud,2025-11-16,0.0,2658.0,0.0,10.0,9.0,0.0,23.0,15.0,8.0,0.0
8.0,1973,BCP Sendsei,2025-11-16,0.0,0.0,0.0,0.0,0.0,0.0,23.0,15.0,8.0,0.0
49316.0,1974,BCP Cobranza,2025-11-16,2293.0,118181.0,0.0,308.0,265.0,0.0,23.0,15.0,8.0,0.0
95.0,1975,Refrielectric,2025-11-16,0.0,0.0,0.0,5.0,3.0,0.0,23.0,15.0,8.0,0.0
