week_end_sunday,companyId,product_name,connect_licenses
2025-11-09,2787,Plan Connect,1
2025-11-09,2790,Plan Connect,1
2025-11-09,2791,Plan Connect,1
2025-11-09,2796,Plan Connect,1
2025-11-09,2798,Plan Connect,1
2025-11-16,2787,Plan Connect,1
2025-11-16,2790,Plan Connect,1
2025-11-16,2791,Plan Connect,1
2025-11-16,2796,Plan Connect,1
2025-11-16,2798,Plan Connect,1
2025-11-16,2801,Plan Connect,1
2025-11-16,2803,Plan Connect,1
2025-11-16,2814,Plan Connect,1
2025-11-16,2815,Plan Connect,1
2025-11-16,2816,Plan Connect,1
2025-11-16,2822,Plan Connect,1
2025-11-16,2823,Plan Connect,1
2025-11-16,2825,Plan Connect,1
2025-11-16,2827,Plan Connect,1
2025-11-16,2828,Plan Connect,1
2025-11-16,2830,Plan Connect,1
2025-11-16,2834,Plan Connect,1
2025-11-23,2801,Plan Connect,1
2025-11-23,2803,Plan Connect,1
2025-11-23,2814,Plan Connect,1
2025-11-23,2815,Plan Connect,1
2025-11-23,2816,Plan Connect,1
2025-11-23,2822,Plan Connect,1
2025-11-23,2823,Plan Connect,1
2025-11-23,2825,Plan Connect,1
2025-11-23,2827,Plan Connect,1
2025-11-23,2828,Plan Connect,1
2025-11-23,2830,Plan Connect,1
2025-11-23,2834,Plan Connect,1
2025-11-30,2822,Plan Connect,1
2025-11-30,2825,Plan Connect,1
2025-11-30,2828,Plan Connect,1
2025-11-30,2834,Plan Connect,1
2025-12-07,2822,Plan Connect,1
2025-12-07,2825,Plan Connect,1
2025-12-07,2828,Plan Connect,1
2025-12-07,2834,Plan Connect,1
2025-12-14,2822,Plan Connect,1
2025-12-14,2825,Plan Connect,1
2025-12-14,2828,Plan Connect,1
2025-12-14,2834,Plan Connect,1
2026-02-22,3639,Connect Free,1
2026-03-01,2951,Connect Free,1
2026-03-01,3362,Connect Free,1
2026-03-01,3639,Connect Free,1
2026-03-08,2925,Connect Teams,1
2026-03-08,2951,Connect Free,1
2026-03-08,3008,Connect Free,1
2026-03-08,3070,Connect Free,1
2026-03-08,3192,Connect Free,1
2026-03-08,3201,Connect Free,1
2026-03-08,3204,Connect Free,1
2026-03-08,3240,Connect Free,1
2026-03-08,3339,Connect Free,1
2026-03-08,3362,Connect Free,1
2026-03-08,3415,Connect Free,1
2026-03-08,3457,Connect Free,1
2026-03-08,3472,Connect Free,1
2026-03-08,3517,Connect Free,1
2026-03-08,3639,Connect Free,1
2026-03-08,3790,Connect Free,1
2026-03-08,3791,Connect Free,1
2026-03-08,3793,Connect Free,1
2026-03-08,3794,Connect Free,1
2026-03-08,3795,Connect Free,1
2026-03-08,3798,Connect Free,1
2026-03-08,3800,Connect Free,1
2026-03-08,3802,Connect Free,1
2026-03-08,3804,Connect Free,1
2026-03-08,3805,Connect Free,1
2026-03-08,3806,Connect Free,1
2026-03-08,3808,Connect Free,1
2026-03-08,3809,Connect Free,1
2026-03-08,3814,Connect Free,1
2026-03-08,3816,Connect Free,1
2026-03-08,3819,Connect Free,1
2026-03-08,3820,Connect Free,1
2026-03-08,3823,Connect Free,1
2026-03-08,3824,Connect Free,1
2026-03-08,3832,Connect Free,1
2026-03-08,3833,Connect Free,1
2026-03-08,3836,Connect Free,1
2026-03-08,3853,Connect Free,1
2026-03-08,3859,Connect Free,1
2026-03-08,3860,Connect Free,1
2026-03-08,3862,Connect Teams,1
2026-03-08,3865,Connect Free,1
2026-03-08,3873,Connect Free,1
2026-03-08,3876,Connect Free,1
2026-03-08,3881,Connect Free,1
2026-03-08,3900,Connect Free,1
2026-03-08,3904,Connect Free,1
2026-03-08,3908,Connect Free,1
2026-03-08,3910,Connect Free,1
2026-03-08,3913,Connect Free,1
2026-03-15,2836,Connect Free,1
2026-03-15,2925,Connect Teams,1
2026-03-15,2951,Connect Free,1
2026-03-15,3008,Connect Free,1
2026-03-15,3011,Connect Free,1
2026-03-15,3070,Connect Free,1
2026-03-15,3097,Connect Free,1
2026-03-15,3192,Connect Free,1
2026-03-15,3201,Connect Free,1
2026-03-15,3204,Connect Free,1
2026-03-15,3211,Connect Free,1
2026-03-15,3240,Connect Free,1
2026-03-15,3260,Connect Free,1
2026-03-15,3261,Connect Free,1
2026-03-15,3263,Connect Free,1
2026-03-15,3280,Connect Free,1
2026-03-15,3339,Connect Free,1
2026-03-15,3362,Connect Free,1
2026-03-15,3415,Connect Free,1
2026-03-15,3424,Connect Free,1
2026-03-15,3435,Connect Free,1
2026-03-15,3436,Connect Free,1
2026-03-15,3457,Connect Free,1
2026-03-15,3472,Connect Free,1
2026-03-15,3517,Connect Free,1
2026-03-15,3575,Connect Free,1
2026-03-15,3639,Connect Free,1
2026-03-15,3790,Connect Free,1
2026-03-15,3791,Connect Free,1
2026-03-15,3793,Connect Free,1
2026-03-15,3794,Connect Free,1
2026-03-15,3795,Connect Free,1
2026-03-15,3798,Connect Free,1
2026-03-15,3800,Connect Free,1
2026-03-15,3802,Connect Free,1
2026-03-15,3804,Connect Free,1
2026-03-15,3805,Connect Free,1
2026-03-15,3806,Connect Free,1
2026-03-15,3808,Connect Free,1
2026-03-15,3809,Connect Free,1
2026-03-15,3814,Connect Free,1
2026-03-15,3816,Connect Free,1
2026-03-15,3819,Connect Free,1
2026-03-15,3820,Connect Free,1
2026-03-15,3823,Connect Free,1
2026-03-15,3824,Connect Free,1
2026-03-15,3832,Connect Free,1
2026-03-15,3833,Connect Free,1
2026-03-15,3836,Connect Free,1
2026-03-15,3853,Connect Free,1
2026-03-15,3859,Connect Free,1
2026-03-15,3860,Connect Free,1
2026-03-15,3862,Connect Teams,1
2026-03-15,3865,Connect Free,1
2026-03-15,3873,Connect Free,1
2026-03-15,3876,Connect Free,1
2026-03-15,3881,Connect Free,1
2026-03-15,3900,Connect Free,1
2026-03-15,3904,Connect Free,1
2026-03-15,3908,Connect Free,1
2026-03-15,3910,Connect Free,1
2026-03-15,3913,Connect Free,1
2026-03-15,3923,Connect Free,1
2026-03-15,3924,Connect Free,1
2026-03-15,3933,Connect Free,1
2026-03-15,3940,Connect Free,1
2026-03-15,3944,Connect Free,1
2026-03-15,3950,Connect Free,1
2026-03-15,3951,Connect Free,1
2026-03-15,3952,Connect Free,1
2026-03-15,3955,Connect Free,1
2026-03-15,3956,Connect Free,1
2026-03-15,3961,Connect Free,1
2026-03-15,3966,Connect Free,1
2026-03-15,3970,Connect Free,1
2026-03-15,3971,Connect Free,1
2026-03-15,3972,Connect Free,1
2026-03-15,3985,Connect Free,1
2026-03-15,3989,Connect Free,1
2026-03-15,3997,Connect Free,1
2026-03-15,4007,Connect Free,1
2026-03-15,4008,Connect Free,1
2026-03-15,4010,Connect Free,1
2026-03-15,4024,Connect Free,1
2026-03-15,4025,Connect Free,1
2026-03-15,4026,Connect Free,1
2026-03-15,4034,Connect Free,1
2026-03-15,4035,Connect Free,1
2026-03-15,4037,Connect Free,1
2026-03-15,4044,Connect Free,1
2026-03-15,4049,Connect Free,1
2026-03-15,4051,Connect Free,1
2026-03-15,4055,Connect Free,1
2026-03-15,4059,Connect Free,1
2026-03-15,4065,Connect Free,1
2026-03-15,4071,Connect Free,1
2026-03-15,4084,Connect Free,1
2026-03-15,4090,Connect Free,1
2026-03-15,4093,Connect Free,1
2026-03-15,4096,Connect Free,1
2026-03-15,4100,Connect Free,1
2026-03-15,4103,Connect Free,1
2026-03-15,4104,Connect Free,1
2026-03-15,4111,Connect Free,1
2026-03-15,4114,Connect Free,1
2026-03-15,4116,Connect Free,1
2026-03-15,4117,Connect Free,1
2026-03-15,4119,Connect Free,1
2026-03-15,4120,Connect Free,1
2026-03-15,4132,Connect Free,1
2026-03-15,4133,Connect Free,1
2026-03-15,4141,Connect Free,1
2026-03-15,4142,Connect Free,1
2026-03-22,2836,Connect Free,1
2026-03-22,2925,Connect Teams,1
2026-03-22,2951,Connect Free,1
2026-03-22,2971,Connect Free,1
2026-03-22,3008,Connect Free,1
2026-03-22,3011,Connect Free,1
2026-03-22,3070,Connect Free,1
2026-03-22,3097,Connect Free,1
2026-03-22,3141,Connect Free,1
2026-03-22,3192,Connect Free,1
2026-03-22,3201,Connect Free,1
2026-03-22,3204,Connect Free,1
2026-03-22,3211,Connect Free,1
2026-03-22,3240,Connect Free,1
2026-03-22,3260,Connect Free,1
2026-03-22,3261,Connect Free,1
2026-03-22,3263,Connect Free,1
2026-03-22,3280,Connect Free,1
2026-03-22,3287,Connect Teams,1
2026-03-22,3339,Connect Free,1
2026-03-22,3362,Connect Free,1
2026-03-22,3402,Connect Teams,1
2026-03-22,3415,Connect Free,1
2026-03-22,3424,Connect Free,1
2026-03-22,3435,Connect Free,1
2026-03-22,3436,Connect Free,1
2026-03-22,3442,Connect Free,1
2026-03-22,3456,Connect Free,1
2026-03-22,3457,Connect Free,1
2026-03-22,3468,Connect Free,1
2026-03-22,3472,Connect Free,1
2026-03-22,3474,Connect Free,1
2026-03-22,3488,Connect Free,1
2026-03-22,3494,Connect Free,1
2026-03-22,3500,Connect Free,1
2026-03-22,3510,Connect Free,1
2026-03-22,3517,Connect Free,1
2026-03-22,3575,Connect Free,1
2026-03-22,3608,Connect Free,1
2026-03-22,3611,Connect Free,1
2026-03-22,3617,Connect Free,1
2026-03-22,3618,Connect Free,1
2026-03-22,3619,Connect Free,1
2026-03-22,3620,Connect Free,1
2026-03-22,3621,Connect Free,1
2026-03-22,3622,Connect Free,1
2026-03-22,3623,Connect Free,1
2026-03-22,3629,Connect Free,1
2026-03-22,3630,Connect Free,1
2026-03-22,3634,Connect Free,1
2026-03-22,3636,Connect Free,1
2026-03-22,3637,Connect Free,1
2026-03-22,3639,Connect Free,1
2026-03-22,3643,Connect Free,1
2026-03-22,3645,Connect Free,1
2026-03-22,3646,Connect Free,1
2026-03-22,3647,Connect Free,1
2026-03-22,3653,Connect Free,1
